Q,Region,CBA,CBT
2010-09-30,Noreste,6140.8665921384845,14174.984050649698
2010-09-30,Noroeste,5985.345187523013,13694.94487823484
2010-09-30,Pampeana,6837.050703291003,16847.7848856848
2010-09-30,Patagónica,7088.929189493426,19831.61588979393
2010-12-31,Cuyo,6150.111251619979,16140.693081101388
2010-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2010-12-31,Noreste,6140.8665921384845,14174.984050649698
2010-12-31,Noroeste,5985.345187523013,13694.94487823484
2010-12-31,Pampeana,6837.050703291003,16847.7848856848
2010-12-31,Patagónica,7088.929189493426,19831.61588979393
2011-03-31,Cuyo,6150.111251619979,16140.693081101388
2011-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2011-03-31,Noreste,6140.8665921384845,14174.984050649698
2011-03-31,Noroeste,5985.345187523013,13694.94487823484
2011-03-31,Pampeana,6837.050703291003,16847.7848856848
2011-03-31,Patagónica,7088.929189493426,19831.61588979393
2011-06-30,Cuyo,6150.111251619979,16140.693081101388
2011-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2011-06-30,Noreste,6140.8665921384845,14174.984050649698
2011-06-30,Noroeste,5985.345187523013,13694.94487823484
2011-06-30,Pampeana,6837.050703291003,16847.7848856848
2011-06-30,Patagónica,7088.929189493426,19831.61588979393
2011-09-30,Cuyo,6150.111251619979,16140.693081101388
2011-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2011-09-30,Noreste,6140.8665921384845,14174.984050649698
2011-09-30,Noroeste,5985.345187523013,13694.94487823484
2011-09-30,Pampeana,6837.050703291003,16847.7848856848
2011-09-30,Patagónica,7088.929189493426,19831.61588979393
2011-12-31,Cuyo,6150.111251619979,16140.693081101388
2011-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2011-12-31,Noreste,6140.8665921384845,14174.984050649698
2011-12-31,Noroeste,5985.345187523013,13694.94487823484
2011-12-31,Pampeana,6837.050703291003,16847.7848856848
2011-12-31,Patagónica,7088.929189493426,19831.61588979393
2012-03-31,Cuyo,6150.111251619979,16140.693081101388
2012-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2012-03-31,Noreste,6140.8665921384845,14174.984050649698
2012-03-31,Noroeste,5985.345187523013,13694.94487823484
2012-03-31,Pampeana,6837.050703291003,16847.7848856848
2012-03-31,Patagónica,7088.929189493426,19831.61588979393
2012-06-30,Cuyo,6150.111251619979,16140.693081101388
2012-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2012-06-30,Noreste,6140.8665921384845,14174.984050649698
2012-06-30,Noroeste,5985.345187523013,13694.94487823484
2012-06-30,Pampeana,6837.050703291003,16847.7848856848
2012-06-30,Patagónica,7088.929189493426,19831.61588979393
2012-09-30,Cuyo,6150.111251619979,16140.693081101388
2012-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2012-09-30,Noreste,6140.8665921384845,14174.984050649698
2012-09-30,Noroeste,5985.345187523013,13694.94487823484
2012-09-30,Pampeana,6837.050703291003,16847.7848856848
2012-09-30,Patagónica,7088.929189493426,19831.61588979393
2012-12-31,Cuyo,6150.111251619979,16140.693081101388
2012-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2012-12-31,Noreste,6140.8665921384845,14174.984050649698
2012-12-31,Noroeste,5985.345187523013,13694.94487823484
2012-12-31,Pampeana,6837.050703291003,16847.7848856848
2012-12-31,Patagónica,7088.929189493426,19831.61588979393
2013-03-31,Cuyo,6150.111251619979,16140.693081101388
2013-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2013-03-31,Noreste,6140.8665921384845,14174.984050649698
2013-03-31,Noroeste,5985.345187523013,13694.94487823484
2013-03-31,Pampeana,6837.050703291003,16847.7848856848
2013-03-31,Patagónica,7088.929189493426,19831.61588979393
2013-06-30,Cuyo,6150.111251619979,16140.693081101388
2013-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2013-06-30,Noreste,6140.8665921384845,14174.984050649698
2013-06-30,Noroeste,5985.345187523013,13694.94487823484
2013-06-30,Pampeana,6837.050703291003,16847.7848856848
2013-06-30,Patagónica,7088.929189493426,19831.61588979393
2013-09-30,Cuyo,6150.111251619979,16140.693081101388
2013-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2013-09-30,Noreste,6140.8665921384845,14174.984050649698
2013-09-30,Noroeste,5985.345187523013,13694.94487823484
2013-09-30,Pampeana,6837.050703291003,16847.7848856848
2013-09-30,Patagónica,7088.929189493426,19831.61588979393
2013-12-31,Cuyo,6150.111251619979,16140.693081101388
2013-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2013-12-31,Noreste,6140.8665921384845,14174.984050649698
2013-12-31,Noroeste,5985.345187523013,13694.94487823484
2013-12-31,Pampeana,6837.050703291003,16847.7848856848
2013-12-31,Patagónica,7088.929189493426,19831.61588979393
2014-03-31,Cuyo,6150.111251619979,16140.693081101388
2014-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2014-03-31,Noreste,6140.8665921384845,14174.984050649698
2014-03-31,Noroeste,5985.345187523013,13694.94487823484
2014-03-31,Pampeana,6837.050703291003,16847.7848856848
2014-03-31,Patagónica,7088.929189493426,19831.61588979393
2014-06-30,Cuyo,6150.111251619979,16140.693081101388
2014-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2014-06-30,Noreste,6140.8665921384845,14174.984050649698
2014-06-30,Noroeste,5985.345187523013,13694.94487823484
2014-06-30,Pampeana,6837.050703291003,16847.7848856848
2014-06-30,Patagónica,7088.929189493426,19831.61588979393
2014-09-30,Cuyo,6150.111251619979,16140.693081101388
2014-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2014-09-30,Noreste,6140.8665921384845,14174.984050649698
2014-09-30,Noroeste,5985.345187523013,13694.94487823484
2014-09-30,Pampeana,6837.050703291003,16847.7848856848
2014-09-30,Patagónica,7088.929189493426,19831.61588979393
2014-12-31,Cuyo,6150.111251619979,16140.693081101388
2014-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2014-12-31,Noreste,6140.8665921384845,14174.984050649698
2014-12-31,Noroeste,5985.345187523013,13694.94487823484
2014-12-31,Pampeana,6837.050703291003,16847.7848856848
2014-12-31,Patagónica,7088.929189493426,19831.61588979393
2015-03-31,Cuyo,6150.111251619979,16140.693081101388
2015-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2015-03-31,Noreste,6140.8665921384845,14174.984050649698
2015-03-31,Noroeste,5985.345187523013,13694.94487823484
2015-03-31,Pampeana,6837.050703291003,16847.7848856848
2015-03-31,Patagónica,7088.929189493426,19831.61588979393
2015-06-30,Cuyo,6150.111251619979,16140.693081101388
2015-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2015-06-30,Noreste,6140.8665921384845,14174.984050649698
2015-06-30,Noroeste,5985.345187523013,13694.94487823484
2015-06-30,Pampeana,6837.050703291003,16847.7848856848
2015-06-30,Patagónica,7088.929189493426,19831.61588979393
2015-09-30,Cuyo,6150.111251619979,16140.693081101388
2015-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2015-09-30,Noreste,6140.8665921384845,14174.984050649698
2015-09-30,Noroeste,5985.345187523013,13694.94487823484
2015-09-30,Pampeana,6837.050703291003,16847.7848856848
2015-09-30,Patagónica,7088.929189493426,19831.61588979393
2015-12-31,Cuyo,6150.111251619979,16140.693081101388
2015-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2015-12-31,Noreste,6140.8665921384845,14174.984050649698
2015-12-31,Noroeste,5985.345187523013,13694.94487823484
2015-12-31,Pampeana,6837.050703291003,16847.7848856848
2015-12-31,Patagónica,7088.929189493426,19831.61588979393
2016-03-31,Cuyo,6150.111251619979,16140.693081101388
2016-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2016-03-31,Noreste,6140.8665921384845,14174.984050649698
2016-03-31,Noroeste,5985.345187523013,13694.94487823484
2016-03-31,Pampeana,6837.050703291003,16847.7848856848
2016-03-31,Patagónica,7088.929189493426,19831.61588979393
2016-06-30,Cuyo,6101.632893541932,15844.223501592734
2016-06-30,Gran Buenos Aires,6810.923149853924,16596.314801835873
2016-06-30,Noreste,6133.645732138729,14005.314406550517
2016-06-30,Noroeste,5978.851496236183,13532.453136435533
2016-06-30,Pampeana,6813.60377360461,16602.870366240262
2016-06-30,Patagónica,7003.258118465856,19375.85478059009
2016-09-30,Cuyo,6241.973574153944,16021.495354041546
2016-09-30,Gran Buenos Aires,6967.810516936478,16769.768250306104
2016-09-30,Noreste,6258.959745181102,14124.795026855594
2016-09-30,Noroeste,6090.06442565648,13621.887736117897
2016-09-30,Pampeana,6934.38024372503,16689.27395034207
2016-09-30,Patagónica,7178.104475025638,19620.600334940547
2016-12-31,Cuyo,6167.132054196525,15828.918624191021
2016-12-31,Gran Buenos Aires,6897.052960232936,16621.89759004719
2016-12-31,Noreste,6158.548967588274,13897.75508695202
2016-12-31,Noroeste,5991.098911942324,13400.030371829329
2016-12-31,Pampeana,6858.637573002529,16529.306169977455
2016-12-31,Patagónica,7121.52409408708,19488.02527209397
2017-03-31,Cuyo,6149.750867846619,15866.358720970864
2017-03-31,Gran Buenos Aires,6879.017639451763,16670.166571512502
2017-03-31,Noreste,6122.676778107077,13898.435170141454
2017-03-31,Noroeste,5937.33773403354,13358.980338307008
2017-03-31,Pampeana,6834.219909286177,16561.625977791773
2017-03-31,Patagónica,7109.621191822367,19551.405400239157
2017-06-30,Cuyo,6120.246497339187,15953.381004567369
2017-06-30,Gran Buenos Aires,6845.607934153898,16771.741165748565
2017-06-30,Noreste,6106.905092082919,14005.1037938422
2017-06-30,Noroeste,5941.385781726919,13506.720040100781
2017-06-30,Pampeana,6792.370849515829,16618.599147071287
2017-06-30,Patagónica,7050.282009587231,19623.188155512915
2017-09-30,Cuyo,6085.938915518626,15843.659639118969
2017-09-30,Gran Buenos Aires,6819.584939617726,16662.487469272924
2017-09-30,Noreste,6058.0117077618115,13872.733566104938
2017-09-30,Noroeste,5920.602537056227,13439.617802448412
2017-09-30,Pampeana,6768.703069902527,16538.12056662542
2017-09-30,Patagónica,6994.111012741471,19396.953360402113
2017-12-31,Cuyo,6076.385758909887,15958.866360091304
2017-12-31,Gran Buenos Aires,6796.676717336195,16740.87305544965
2017-12-31,Noreste,6058.745965738805,13994.530645335282
2017-12-31,Noroeste,5920.234274990053,13555.981600700596
2017-12-31,Pampeana,6769.263533275235,16673.3398510875
2017-12-31,Patagónica,7006.290655662586,19592.77049044063
2018-03-31,Cuyo,6042.592410499124,16133.607830543135
2018-03-31,Gran Buenos Aires,6758.448004807072,16963.62255442074
2018-03-31,Noreste,6030.3827566326245,14171.34746211731
2018-03-31,Noroeste,5885.866127482863,13714.03836121602
2018-03-31,Pampeana,6726.210159374197,16882.610654844655
2018-03-31,Patagónica,6987.988457958741,19892.403840637053
2018-06-30,Cuyo,5999.754338929466,16116.889431207694
2018-06-30,Gran Buenos Aires,6732.523651422242,17008.219913339828
2018-06-30,Noreste,5997.304602016367,14171.684952286625
2018-06-30,Noroeste,5827.910892404131,13654.888613569667
2018-06-30,Pampeana,6657.099282062543,16817.799557903705
2018-06-30,Patagónica,6934.922096195754,19877.19815954346
2018-09-30,Cuyo,6152.1876286411125,16303.080729193864
2018-09-30,Gran Buenos Aires,6866.670673100267,17097.775496057886
2018-09-30,Noreste,6138.604922040516,14302.727425621726
2018-09-30,Noroeste,5994.369611392562,13846.832725323367
2018-09-30,Pampeana,6809.676856669213,16955.888615813627
2018-09-30,Patagónica,7073.094448379609,19992.95481619405
2018-12-31,Cuyo,6312.4412415655825,16748.75785968489
2018-12-31,Gran Buenos Aires,7059.336193826927,17601.059265766104
2018-12-31,Noreste,6284.743927167166,14664.121859662691
2018-12-31,Noroeste,6123.160630183382,14164.654202847873
2018-12-31,Pampeana,6994.440808859945,17439.251934573473
2018-12-31,Patagónica,7274.427303347052,20561.831105505742
2019-03-31,Cuyo,6320.912929599884,16707.938499319283
2019-03-31,Gran Buenos Aires,7110.092844540973,17656.218458181786
2019-03-31,Noreste,6304.466307495973,14667.997652574939
2019-03-31,Noroeste,6152.8921567679645,14192.21580948936
2019-03-31,Pampeana,7039.996688059141,17482.22143931761
2019-03-31,Patagónica,7294.608729564123,20594.810869943056
2019-06-30,Cuyo,6180.497160317819,16501.832499795357
2019-06-30,Gran Buenos Aires,6977.9363454454315,17467.79232545587
2019-06-30,Noreste,6178.269193848905,14498.245610400782
2019-06-30,Noroeste,6045.712857926544,14045.982678667091
2019-06-30,Pampeana,6883.056395446027,17230.295282313524
2019-06-30,Patagónica,7127.846870577038,20243.00998127837
2019-09-30,Cuyo,6150.111251619979,16140.693081101388
2019-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2019-09-30,Noreste,6140.8665921384845,14174.984050649698
2019-09-30,Noroeste,5985.345187523013,13694.94487823484
2019-09-30,Pampeana,6837.050703291003,16847.7848856848
2019-09-30,Patagónica,7088.929189493426,19831.61588979393
2019-12-31,Cuyo,6150.111251619979,16140.693081101388
2019-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2019-12-31,Noreste,6140.8665921384845,14174.984050649698
2019-12-31,Noroeste,5985.345187523013,13694.94487823484
2019-12-31,Pampeana,6837.050703291003,16847.7848856848
2019-12-31,Patagónica,7088.929189493426,19831.61588979393
2020-03-31,Cuyo,6150.111251619979,16140.693081101388
2020-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-03-31,Noreste,6140.8665921384845,14174.984050649698
2020-03-31,Noroeste,5985.345187523013,13694.94487823484
2020-03-31,Pampeana,6837.050703291003,16847.7848856848
2020-03-31,Patagónica,7088.929189493426,19831.61588979393
2020-06-30,Cuyo,6150.111251619979,16140.693081101388
2020-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-06-30,Noreste,6140.8665921384845,14174.984050649698
2020-06-30,Noroeste,5985.345187523013,13694.94487823484
2020-06-30,Pampeana,6837.050703291003,16847.7848856848
2020-06-30,Patagónica,7088.929189493426,19831.61588979393
2020-09-30,Cuyo,6150.111251619979,16140.693081101388
2020-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-09-30,Noreste,6140.8665921384845,14174.984050649698
2020-09-30,Noroeste,5985.345187523013,13694.94487823484
2020-09-30,Pampeana,6837.050703291003,16847.7848856848
2020-09-30,Patagónica,7088.929189493426,19831.61588979393
2020-12-31,Cuyo,6150.111251619979,16140.693081101388
2020-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-12-31,Noreste,6140.8665921384845,14174.984050649698
2020-12-31,Noroeste,5985.345187523013,13694.94487823484
2020-12-31,Pampeana,6837.050703291003,16847.7848856848
2020-12-31,Patagónica,7088.929189493426,19831.61588979393
2021-03-31,Cuyo,6150.111251619979,16140.693081101388
2021-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2021-03-31,Noreste,6140.8665921384845,14174.984050649698
2021-03-31,Noroeste,5985.345187523013,13694.94487823484
2021-03-31,Pampeana,6837.050703291003,16847.7848856848
2021-03-31,Patagónica,7088.929189493427,19831.61588979393
